SKU,Manufacturer_ID,Brand_Name,Product_Name,Long_Description,Short_description,Category,Subcategory,Product_Group,Thumb_URL,Image_URL,Buy_Link,Keywords,Reviews,Retail_Price,Brand_Page_Link,Brand_Logo_Image,Item_Based_Commission
WBSFCPC10,,,"GUIDE KHAKIS     ",,"<div style=""font-size: 15px; font-weight: bold; font-family: arial; color: rgb(165, 68, 19); padding-top: 23px; padding-bottom: 10px; padding-left: 33px;""> GUIDE KHAKIS </div>\r\n   \r\n    \r\n    \r\n    \r\n    \r\n     <ul id=""productdetails""><li><span class=""nn4"">UPF 30 sun protection</span></li><li><span class=""nn4"">Abrasion-resistant, 100% cotton canvas fabric with enzyme wash for softness and comfort</span></li><li><span class=""nn4"">Deep front pockets with key cord</span></li><li><span class=""nn4"">2 back pockets (1 zippered) and 1 tool pocket</span></li><li><span class=""nn4"">Partial elastic waist with zip fly &amp; button closure</span></li><li><span class=""nn4"">Webbing-secured front button</span></li><li><span class=""nn4"">Articulated knees</span></li><li><span class=""nn4"">Gusseted crotch for ease of movement</span></li><li><span class=""nn4"">Reinforced seat and knees for durability</span></li><li><span class=""nn4"">Belt loops and tool loop</span></li><li><span class=""nn4""><span style=""font-style: italic;"" class=""nn4small"">Imported</span></span></li></ul>",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				GuideKhakis_large.jpg,http://www.westbranchangler.com/site/images/items/325x325/				GuideKhakis_large.jpg,http://www.westbranchangler.com/cgi-bin/site/WBSFCPC10,,,59.95,,,
WBSFCMS108,,,"3XDRY ESSEX SHIRT ",,"<div style=""font-size: 15px; font-weight: bold; font-family: arial; color: rgb(165, 68, 19); padding-top: 23px; padding-bottom: 10px; padding-left: 33px;""> 3XDRY&reg; ESSEX SHIRT </div>\r\n   <p class=""description"">Crafted from 100% performance cotton, the Essex combines casual-shirt comfort and fishing-shirt performance.</p>\r\n    \r\n    \r\n    \r\n    \r\n     <ul id=""productdetails""><li><span class=""nn4"">UPF 30 offers all day sun protection</span></li><li><span class=""nn4"">Fabric features a special silver-based nanotechnology - the best anti-odor treatment that lasts the lifetime of the garment</span></li><li><span class=""nn4"">3XDry&reg; fabric treatment repels moisture on the exterior of the garment and wicks perspiration away from the body</span></li><li><span class=""nn4"">Superfine cotton for exceptional comfort</span></li><li><span class=""nn4"">Pleated chest pockets with hook &amp; loop closures, 1 pocket features internal license pocket</span></li><li><span class=""nn4"">Accessory loop inside pocket</span></li><li><span class=""nn4"">Under collar buttons</span></li><li><span class=""nn4"">Shirt tail hem</span></li><li><span style=""font-style: italic;"" class=""nn4"">Imported</span></li></ul>",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				essex_shirt_large.jpg,http://www.westbranchangler.com/site/images/items/325x325/				essex_shirt_large.jpg,http://www.westbranchangler.com/cgi-bin/site/WBSFCMS108,,,69.95,,,
WBSFCMS107,,,"3XDRY MICROCHECK SHIRT   ",,"<div style=""font-size: 15px; font-weight: bold; font-family: arial; color: rgb(165, 68, 19); padding-top: 23px; padding-bottom: 10px; padding-left: 33px;""> 3XDRY&reg; MICROCHECK SHIRT </div>\r\n   <p class=""description"">A stylish design featuring technical fabric for outstanding comfort and performance.</p>\r\n    \r\n    \r\n    \r\n    \r\n     <ul id=""productdetails""><li><span class=""nn4"">UPF 30 provides very good sun protection</span></li><li><span class=""nn4"">3XDry&reg; finish sheds water on exterior and wicks moisture from interior</span></li><li><span class=""nn4"">High thread count fabric for ultimate comfort</span></li><li><span class=""nn4"">2 pleated chest pockets with hook &amp; loop closure</span></li><li><span class=""nn4"">1 accessory loop inside pocket</span></li><li><span class=""nn4"">1 Chest pocket features internal security pocket</span></li><li><span class=""nn4"">Shirt tail hem</span></li><li><span class=""nn4""><span style=""font-style: italic;"" class=""nn4small"">Imported</span></span></li></ul>\r\n    \r\n    \r\n    \r\n      \r\n        \r\n            \r\n            \r\n             ",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				3xdry_microcheck_large.jpg,http://www.westbranchangler.com/site/images/items/325x325/				3xdry_microcheck_large.jpg,http://www.westbranchangler.com/cgi-bin/site/WBSFCMS107,,,69.95,,,
WBSFCLT10,,,"TOURNAMENT SHIRT    ",,"<div style=""font-size: 15px; font-weight: bold; font-family: arial; color: rgb(165, 68, 19); padding-top: 23px; padding-bottom: 10px; padding-left: 33px;""> SIMMS TOURNAMENT SHIRT </div>\r\n   <p class=""description"">A 100% cotton fishing shirt designed for masters and aspiring anglers alike.</p>\r\n    \r\n    \r\n    \r\n    \r\n     <ul id=""productdetails""><li><span class=""nn4"">Sand washed cotton gives this shirt the feel of your favorite shirt - right off the rack</span></li><li><span class=""nn4"">Mesh venting in back</span></li><li><span class=""nn4"">3 chest pockets - 1 pleated and 2 stacked - with hook &amp; lop closure</span></li><li><span class=""nn4"">Internal license pocket</span></li><li><span class=""nn4"">2 accessory loops - 1 exterior and 1 inside pocket</span></li><li><span class=""nn4"">Articulated sleeve with roll-up, button tab</span></li><li><span class=""nn4"">Under collar buttons</span></li><li><span class=""nn4"">Straight hem with slight drop tail</span></li><li><span class=""nn4"">Available in stores March 2008</span></li><li><span style=""font-style: italic;"" class=""nn4"">Imported</span></li></ul>\r\n    \r\n    \r\n    \r\n      \r\n        \r\n            \r\n            \r\n             <img src=""http://cache.simmsfishing.com/simms/images/common/title_sizes.gif"" alt=""Sizes"" height=""11"" width=""28"">",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				simms_tournament_shirt.jpg,http://www.westbranchangler.com/site/images/items/325x325/				simms_tournament_shirt.jpg,http://www.westbranchangler.com/cgi-bin/site/WBSFCLT10,,,39.95,,,
WBSFCKS10,,,"3XDRY GUIDE SHIRT      ",,"<div style=""font-size: 15px; font-weight: bold; font-family: arial; color: rgb(165, 68, 19); padding-top: 23px; padding-bottom: 10px; padding-left: 33px;""> 3XDRY&reg; GUIDE SHIRT </div>\r\n   <p class=""description"">All cotton comfort that sheds water on the outside, wicks moisture from the interior and dries incredibly fast.</p>\r\n    \r\n    \r\n    \r\n    \r\n     <ul id=""productdetails""><li><span class=""nn4"">UPF 30 provides very good sun protection</span></li><li><span class=""nn4"">3XDry&reg; finish sheds water on exterior and wicks moisture from interior</span></li><li><span class=""nn4"">Mesh venting at yoke</span></li><li><span class=""nn4"">2 hook &amp; loop closure chest pockets and one zippered pocket</span></li><li><span class=""nn4"">Features articulated, button roll-up sleeve and full-coverage cuff</span></li><li><span class=""nn4"">Articulated collar for neck protection</span></li><li><span class=""nn4""><span style=""font-style: italic;"" class=""nn4small"">Imported</span></span></li></ul>",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				3xdry_guide_shirt.jpg,http://www.westbranchangler.com/site/images/items/325x325/				3xdry_guide_shirt.jpg,http://www.westbranchangler.com/cgi-bin/site/WBSFCKS10,,,49.95,,,
WBSFCHD108,,,"3XDRY SOLAR FLEX HOODY    ",,"<div style=""font-size: 15px; font-weight: bold; font-family: arial; color: rgb(165, 68, 19); padding-top: 23px; padding-bottom: 10px; padding-left: 33px;""> 3XDRY&reg; SOLARFLEX HOODY </div>\r\n   <p class=""description"">Designed\r\nspecifically for hard-core flats guides, this shirt strikes the perfect\r\nbalance between lightweight high-tech performance and uncompromising\r\nsun protection.</p>\r\n    \r\n    \r\n    \r\n    \r\n     <ul id=""productdetails""><li><span class=""nn4"">UPF 30 for all day sun protection</span></li><li><span class=""nn4"">Exceptionally light, soft, stretch-knit fabric for comfort and mobility</span></li><li><span class=""nn4"">Unique stretch collar/hood design easily converts into an integrated full face and neck shield for complete sun protection</span></li><li><span class=""nn4"">Raglan sleeve design for unrestricted movement</span></li><li><span class=""nn4"">Integrated stretch mesh venting along side seams</span></li><li><span class=""nn4"">No-scratch interior label</span></li><li><span class=""nn4"">Straight hem</span></li><li><span class=""nn4"">Available in stores March 2008</span></li><li><span style=""font-style: italic;"" class=""nn4"">Imported</span></li></ul>",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				solar_flex_hoddy_large.jpg,http://www.westbranchangler.com/site/images/items/325x325/				solar_flex_hoddy_large.jpg,http://www.westbranchangler.com/cgi-bin/site/WBSFCHD108,,,54.95,,,
WBSFCGT10,,,"3XDRY STRETCH CREW     ",,"<div style=""font-size: 15px; font-weight: bold; font-family: arial; color: rgb(165, 68, 19); padding-top: 23px; padding-bottom: 10px; padding-left: 33px;""> 3XDRY&reg; STRETCH CREW </div>\r\n   <p class=""description"">All of the comfort of your favorite crew neck shirt with 3XDry&reg; technical features.</p>\r\n    \r\n    \r\n    \r\n    \r\n     <ul id=""productdetails""><li><span class=""nn4"">UPF 30 sun protection</span></li><li><span class=""nn4"">95% cotton/5% Lycra&reg; blend fabric</span></li><li><span class=""nn4"">3XDry&reg; finish sheds water on exterior and wicks moisture from interior</span></li><li><span class=""nn4"">Extended collar height in back for increased sun protection</span></li><li><span class=""nn4"">1 chest pocket</span></li><li><span class=""nn4"">No-scratch interior label</span></li><li><span class=""nn4""><span style=""font-style: italic;"" class=""nn4small"">Imported</span></span></li></ul>",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				3xdry_stretch_crew_large_orange.jpg,http://www.westbranchangler.com/site/images/items/325x325/				3xdry_stretch_crew_large_orange.jpg,http://www.westbranchangler.com/cgi-bin/site/WBSFCGT10,,,39.95,,,
WBSFCGS10,,,"3XDRY GUIDE SHORT    ",,"<div style=""font-size: 15px; font-weight: bold; font-family: arial; color: rgb(165, 68, 19); padding-top: 23px; padding-bottom: 10px; padding-left: 33px;""> 3XDRY GUIDE SHORT </div>\r\n   <p class=""description"">Same fabric and features as our pant in a great-looking short</p>\r\n    \r\n    \r\n    \r\n    \r\n     <ul id=""productdetails""><li><span class=""nn4"">UPF +30</span></li><li><span class=""nn4"">65% cotton/35% nylon blend fabric</span></li><li><span class=""nn4"">3XDry&reg; fabric finish for stay dry, quick dry, stain resistant performance</span></li><li><span class=""nn4"">Design includes deep front pockets with key cord, zippered back pocket, and side cargo pocket</span></li><li><span class=""nn4"">Elastic waist with fly opening/button closure and belt loops</span></li><li><span class=""nn4""><span style=""font-style: italic;"" class=""nn4small"">Imported</span></span></li></ul>",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				3xdry_guide_short.jpeg,http://www.westbranchangler.com/site/images/items/325x325/				3xdry_guide_short.jpeg,http://www.westbranchangler.com/cgi-bin/site/WBSFCGS10,,,39.95,,,
WBSFCGD10,,,"3XDRY GUIDE PANT    ",,"<div style=""font-size: 15px; font-weight: bold; font-family: arial; color: rgb(165, 68, 19); padding-top: 23px; padding-bottom: 10px; padding-left: 33px;""> 3XDRY GUIDE PANT </div>\r\n   <p class=""description"">These pants have the same fabric and features as our Zip-Off Pant.</p>\r\n    \r\n    \r\n    \r\n    \r\n     <ul id=""productdetails""><li><span class=""nn4"">UPF 30 sun protection</span></li><li><span class=""nn4"">65% cotton/35% nylon blend fabric</span></li><li><span class=""nn4"">3XDry&reg; fabic finish for stay dry, quick dry, stain resistant performance</span></li><li><span class=""nn4"">Design includes deep front pockets with key cord, zippered back pocket, and side cargo pocket</span></li><li><span class=""nn4"">Elastic waist with zip fly, button closure, and belt loops</span></li><li><span class=""nn4""><span style=""font-style: italic;"" class=""nn4small"">Imported</span></span></li></ul>",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				3xdry_guide_pant.jpg,http://www.westbranchangler.com/site/images/items/325x325/				3xdry_guide_pant.jpg,http://www.westbranchangler.com/cgi-bin/site/WBSFCGD10,,,49.95,,,
WBSFCFE10,,,"SMALLMOUTH BASS T-SHIRT SS ",,"<span style=""font-family: Arial,Helvetica; font-size: 10pt;"">Simms quality technical t's featuring fish illustrations by Jeff Currier, artist and passionate angler.<br><br>*\r\nThe freshwater t-shirt collection features the work of Jeff Currier -\r\nmanager of all fishing operations at the Jack Dennis Fly Shop in\r\nJackson, Wyoming\r\n<br>    * Jeff is the author/illustrator of several fishing books and has contributed numerous paintings for books &amp; magazines\r\n<br>    * Original Jeff Currier freshwater illustrations: fish on back, fly on front pocket\r\n<br>    * No-scratch interior neck label\r\n<br>    * 95% Cotton/5% Lycra&reg; blend short sleeve t-shirt\r\n<br>    * Straight hem\r\n<br>    * Imported</span>",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				simms_tee_smallmouthbass.jpeg,http://www.westbranchangler.com/site/images/items/325x325/				simms_tee_smallmouthbass.jpeg,http://www.westbranchangler.com/cgi-bin/site/WBSFCFE10,,,24.95,,,
WBSFCFD10,,,"RAINBOW TROUT T-SHIRT SS    ",,"<span style=""font-family: Arial,Helvetica; font-size: 10pt;"">Simms quality technical t's featuring fish illustrations by Jeff Currier, artist and passionate angler.<br><br>*\r\nThe freshwater t-shirt collection features the work of Jeff Currier -\r\nmanager of all fishing operations at the Jack Dennis Fly Shop in\r\nJackson, Wyoming\r\n<br>    * Jeff is the author/illustrator of several fishing books and has contributed numerous paintings for books &amp; magazines\r\n<br>    * Original Jeff Currier freshwater illustrations: fish on back, fly on front pocket\r\n<br>    * No-scratch interior neck label\r\n<br>    * 95% Cotton/5% Lycra&reg; blend short sleeve t-shirt\r\n<br>    * Straight hem\r\n<br>    * Imported</span>",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				simms_tee_rainbow.jpeg,http://www.westbranchangler.com/site/images/items/325x325/				simms_tee_rainbow.jpeg,http://www.westbranchangler.com/cgi-bin/site/WBSFCFD10,,,24.95,,,
WBSFCFC10,,,"LARGEMOUTH BASS T-SHIRT SS    ",,"<div style=""font-size: 15px; font-weight: bold; font-family: arial; color: rgb(165, 68, 19); padding-top: 23px; padding-bottom: 10px; padding-left: 33px;""> CURRIER FRESHWATER T-SHIRT SERIES </div>\r\n   <p class=""description"">Simms quality technical t's featuring fish illustrations by Jeff Currier, artist and passionate angler.</p>\r\n    \r\n    \r\n    \r\n    \r\n     <ul id=""productdetails""><li><span class=""nn4"">The\r\nfreshwater t-shirt collection features the work of Jeff Currier -\r\nmanager of all fishing operations at the Jack Dennis Fly Shop in\r\nJackson, Wyoming</span></li><li><span class=""nn4"">Jeff is the author/illustrator of several fishing books and has contributed numerous paintings for books &amp; magazines</span></li><li><span class=""nn4"">Original Jeff Currier freshwater illustrations:  fish on back, fly on front pocket</span></li><li><span class=""nn4"">No-scratch interior neck label</span></li><li><span class=""nn4"">95% Cotton/5% Lycra&reg; blend short sleeve t-shirt</span></li><li><span class=""nn4"">Straight hem</span></li><li><span class=""nn4"">Freshwater Collection includes:  Brook Trout, Rainbow Trout, Snake River Cutthroat, Largemouth Bass, Smallmouth Bass</span></li><li><span class=""nn4""><span style=""font-style: italic;"" class=""nn4small"">Imported</span></span></li></ul>",Clothing,,,http://www.westbranchangler.com/site/images/items/120x120/				simms_tee_lg_mouth_bass.jpeg,http://www.westbranchangler.com/site/images/items/325x325/				simms_tee_lg_mouth_bass.jpeg,http://www.westbranchangler.com/cgi-bin/site/WBSFCFC10,,,24.95,,,
