code	sku	manf_sku	item_number	description	size	attribute	image	season	release	price	wholesale	sale_price	weight	inactive	upc	quantity
WBOR82P9-54-11	WBOR82P9	82P95411	0	TAILWATERS XT WADER - STUDS XL11						398.00	210.14	0.00	2		0	20
WBOR82P9-54-12	WBOR82P9	82P95412	0	TAILWATERS XT WADER - STUDS XL2						398.00	210.14	0.00	2		0	20
WBOR82P9-54-13	WBOR82P9	82P95413	0	TAILWATERS XT WADER - STUDS XL13						398.00	210.14	0.00	2		0	20
WBOR82P9-54-14	WBOR82P9	82P95414	0	TAILWATERS XT WADER - STUDS XL14						398.00	210.14	0.00	2		0	20
WBOR82P9-55-12	WBOR82P9	82P95512	0	TAILWATERS XT WADER - STUDS XXL12						398.00	210.14	0.00	2		0	20
WBOR82P9-55-13	WBOR82P9	82P95513	0	TAILWATERS XT WADER - STUDS XXL13						398.00	210.14	0.00	2		0	20
WBOR82P9-55-14	WBOR82P9	82P95514	0	TAILWATERS XT WADER - STUDS XXL14						398.00	210.14	0.00	2		0	20
WBOR82P9-56-08	WBOR82P9	82P95608	0	TAILWATERS XT WADER - STUDS MS8						398.00	210.14	0.00	2		0	20
WBOR82P9-56-09	WBOR82P9	82P95609	0	TAILWATERS XT WADER - STUDS MS9						398.00	210.14	0.00	2		0	20
WBOR82P9-57-09	WBOR82P9	82P95709	0	TAILWATERS XT WADER - STUDS LS9						398.00	210.14	0.00	2		0	20
WBOR82P9-57-10	WBOR82P9	82P95710	0	TAILWATERS XT WADER - STUDS LS19						398.00	210.14	0.00	2		0	20
WBOR82P9-58-10	WBOR82P9	82P95810	0	TAILWATERS XT WADER - STUDS ML19						398.00	210.14	0.00	2		0	20
WBOR82P9-58-11	WBOR82P9	82P95811	0	TAILWATERS XT WADER - STUDS ML11						398.00	210.14	0.00	2		0	20
WBOR82P9-58-12	WBOR82P9	82P95812	0	TAILWATERS XT WADER - STUDS ML12						398.00	210.14	0.00	2		0	20
WBOR82P9-59-11	WBOR82P9	82P95911	0	TAILWATERS XT WADER - STUDS LL11						398.00	210.14	0.00	2		0	20
WBOR82P9-59-12	WBOR82P9	82P95912	0	TAILWATERS XT WADER - STUDS LL12						398.00	210.14	0.00	2		0	20
WBOR82P9-59-13	WBOR82P9	82P95913	0	TAILWATERS XT WADER - STUDS LL13						398.00	210.14	0.00	2		0	20
WBOR840H-51-07	WBOR840H	840H5107	0	SILVER LABEL XT STUDDED WADERS S7						329.00	173.71	0.00	2		0	20
WBOR840H-51-08	WBOR840H	840H5108	0	SILVER LABEL XT STUDDED WADERS S8						329.00	173.71	0.00	2		0	20
WBOR840H-52-08	WBOR840H	840H5208	0	SILVER LABEL XT STUDDED WADERS M8						329.00	173.71	0.00	2		0	20
WBOR840H-52-09	WBOR840H	840H5209	0	SILVER LABEL XT STUDDED WADERS M9						329.00	173.71	0.00	2		0	20
WBOR840H-52-10	WBOR840H	840H5210	0	SILVER LABEL XT STUDDED WADERS M10						329.00	173.71	0.00	2		0	20
WBOR840H-52-11	WBOR840H	840H5211	0	SILVER LABEL XT STUDDED WADERS M11						319.00	168.43	0.00	2		0	20
WBOR840H-53-09	WBOR840H	840H5309	0	SILVER LABEL XT STUDDED WADERS L9						329.00	173.71	0.00	2		0	20
WBOR840H-53-10	WBOR840H	840H5310	0	SILVER LABEL XT STUDDED WADERS L10						329.00	173.71	0.00	2		0	20
WBOR840H-53-11	WBOR840H	840H5311	0	SILVER LABEL XT STUDDED WADERS L11						329.00	173.71	0.00	2		0	20
WBOR840H-53-12	WBOR840H	840H5312	0	SILVER LABEL XT STUDDED WADERS L12						329.00	173.71	0.00	2		0	20
WBOR840H-54-10	WBOR840H	840H5410	0	SILVER LABEL XT STUDDED WADERS XL10						329.00	173.71	0.00	2		0	20
WBOR840H-54-11	WBOR840H	840H5411	0	SILVER LABEL XT STUDDED WADERS XL11						329.00	173.71	0.00	2		0	20
WBOR840H-54-12	WBOR840H	840H5412	0	SILVER LABEL XT STUDDED WADERS XL12						329.00	173.71	0.00	2		0	20
WBOR840H-54-13	WBOR840H	840H5413	0	SILVER LABEL XT STUDDED WADERS XL13						329.00	173.71	0.00	2		0	20
WBOR840H-54-14	WBOR840H	840H5414	0	SILVER LABEL XT STUDDED WADERS XL14						329.00	173.71	0.00	2		0	20
WBOR840H-55-12	WBOR840H	840H5512	0	SILVER LABEL XT STUDDED WADERS XXL12						329.00	173.71	0.00	2		0	20
WBOR840H-55-13	WBOR840H	840H5513	0	SILVER LABEL XT STUDDED WADERS XXL13						329.00	173.71	0.00	2		0	20
WBOR840H-55-14	WBOR840H	840H5514	0	SILVER LABEL XT STUDDED WADERS XXL14						329.00	173.71	0.00	2		0	20
WBOR317T-60-00	WBOR317T-60-00	317T6000	0	INFINITY GRAVEL GUARDS						29.00	15.31	0.00	2		0	0
WBOR60L0-01-51	WBOR60L0	60L00151	0	SILVER LABEL II STOCKINGFOOT TANS						189.00	99.79	0.00	2		0	20
WBOR60L0-01-52	WBOR60L0	60L00152	0	SILVER LABEL II STOCKINGFOOT TANM						189.00	99.79	0.00	2		0	20
WBOR60L0-01-53	WBOR60L0	60L00153	0	SILVER LABEL II STOCKINGFOOT TANL						189.00	99.79	0.00	2		0	20
WBOR60L0-01-54	WBOR60L0	60L00154	0	SILVER LABEL II STOCKINGFOOT TANXL						189.00	99.79	0.00	2		0	20
WBOR60L0-01-55	WBOR60L0	60L00155	0	SILVER LABEL II STOCKINGFOOT TANXXL						189.00	99.79	0.00	2		0	20
WBOR60L0-01-56	WBOR60L0	60L00156	0	SILVER LABEL II STOCKINGFOOT TANML						189.00	99.79	0.00	2		0	20
WBOR60L0-01-57	WBOR60L0	60L00157	0	SILVER LABEL II STOCKINGFOOT TANLS						189.00	99.79	0.00	2		0	20
WBOR60L0-01-59	WBOR60L0	60L00159	0	SILVER LABEL II STOCKINGFOOT TANXXLS						189.00	99.79	0.00	2		0	20
WBOR60L0-01-60	WBOR60L0	60L00160	0	SILVER LABEL II STOCKINGFOOT TANLL						189.00	99.79	0.00	2		0	20
WBOR60L0-01-61	WBOR60L0	60L00161	0	SILVER LABEL II STOCKINGFOOT TANXLS						189.00	99.79	0.00	2		0	20
WBOR60L0-01-62	WBOR60L0	60L00162	0	SILVER LABEL II STOCKINGFOOT TANMS						189.00	99.79	0.00	2		0	20
WBOR60L0-01-63	WBOR60L0	60L00163	0	SILVER LABEL II STOCKINGFOOT TANXLL						189.00	99.79	0.00	2		0	20
WBOR60L0-21-51	WBOR60L0	60L02151	0	SILVER LABEL II STOCKINGFOOT OLIVES						189.00	99.79	0.00	2		0	20
WBOR60L0-21-52	WBOR60L0	60L02152	0	SILVER LABEL II STOCKINGFOOT OLIVEM						189.00	99.79	0.00	2		0	20
WBOR60L0-21-53	WBOR60L0	60L02153	0	SILVER LABEL II STOCKINGFOOT OLIVEL						189.00	99.79	0.00	2		0	20
WBOR60L0-21-54	WBOR60L0	60L02154	0	SILVER LABEL II STOCKINGFOOT OLIVEXL						189.00	99.79	0.00	2		0	20
WBOR60L0-21-55	WBOR60L0	60L02155	0	SILVER LABEL II STOCKINGFOOT OLIVEXXL						189.00	99.79	0.00	2		0	20
WBOR60L0-21-56	WBOR60L0	60L02156	0	SILVER LABEL II STOCKINGFOOT OLIVEML						189.00	99.79	0.00	2		0	20
WBOR60L0-21-57	WBOR60L0	60L02157	0	SILVER LABEL II STOCKINGFOOT OLIVELS						189.00	99.79	0.00	2		0	20
WBOR60L0-21-59	WBOR60L0	60L02159	0	SILVER LABEL II STOCKINGFOOT OLIVEXXLS						189.00	99.79	0.00	2		0	20
WBOR60L0-21-60	WBOR60L0	60L02160	0	SILVER LABEL II STOCKINGFOOT OLIVELL						189.00	99.79	0.00	2		0	20
WBOR60L0-21-61	WBOR60L0	60L02161	0	SILVER LABEL II STOCKINGFOOT OLIVEXLS						189.00	99.79	0.00	2		0	20
WBOR60L0-21-62	WBOR60L0	60L02162	0	SILVER LABEL II STOCKINGFOOT OLIVEMS						189.00	99.79	0.00	2		0	20
WBOR60L0-21-63	WBOR60L0	60L02163	0	SILVER LABEL II STOCKINGFOOT OLIVEXLL						189.00	99.79	0.00	2		0	20
WBOR60L4-21-51	WBOR60L4	60L42151	0	SILVER LABEL II HIPPERS STOCKINGFOOT S						98.00	51.74	0.00	2		0	20
WBOR60L4-21-52	WBOR60L4	60L42152	0	SILVER LABEL II HIPPERS STOCKINGFOOT M						98.00	51.74	0.00	2		0	20
WBOR60L4-21-53	WBOR60L4	60L42153	0	SILVER LABEL II HIPPERS STOCKINGFOOT L						98.00	51.74	0.00	2		0	20
WBOR60L4-21-54	WBOR60L4	60L42154	0	SILVER LABEL II HIPPERS STOCKINGFOOT XL						98.00	51.74	0.00	2		0	19
WBOR60L4-21-55	WBOR60L4	60L42155	0	SILVER LABEL II HIPPERS STOCKINGFOOT XXL						98.00	51.74	0.00	2		0	20
WBOR60L6-21-50	WBOR60L6	60L62150	0	WMNS SILVER LABEL II SF WADERS S/PETITE						189.00	99.79	0.00	2		0	20
WBOR60L6-21-51	WBOR60L6	60L62151	0	WMNS SILVER LABEL II SF WADERS S/REGULAR						189.00	99.79	0.00	2		0	20
WBOR60L6-21-52	WBOR60L6	60L62152	0	WMNS SILVER LABEL II SF WADERS M/REGULAR						189.00	99.79	0.00	2		0	20
WBOR60L6-21-53	WBOR60L6	60L62153	0	WMNS SILVER LABEL II SF WADERS L/REGULAR						189.00	99.79	0.00	2		0	20
WBOR60L6-21-54	WBOR60L6	60L62154	0	WMNS SILVER LABEL II SF WADERS XL/REGULAR						189.00	99.79	0.00	2		0	20
WBOR60L6-21-56	WBOR60L6	60L62156	0	WMNS SILVER LABEL II SF WADERS M/TALL						189.00	99.79	0.00	2		0	20
WBOR60L6-21-57	WBOR60L6	60L62157	0	WMNS SILVER LABEL II SF WADERS L/PETITE						189.00	99.79	0.00	2		0	20
WBOR60L6-21-60	WBOR60L6	60L62160	0	WMNS SILVER LABEL II SF WADERS L/TALL						189.00	99.79	0.00	2		0	20
WBOR60L6-21-62	WBOR60L6	60L62162	0	WMNS SILVER LABEL II SF WADERS M/PETITE						189.00	99.79	0.00	2		0	20
WBOR69EC-21-51	WBOR69EC	69EC2151	0	SILVER LABEL WAIST HIGH WADERS S						179.00	94.51	0.00	2		0	20
WBOR69EC-21-52	WBOR69EC	69EC2152	0	SILVER LABEL WAIST HIGH WADERS M						179.00	94.51	0.00	2		0	20
WBOR69EC-21-53	WBOR69EC	69EC2153	0	SILVER LABEL WAIST HIGH WADERS L						179.00	94.51	0.00	2		0	20
WBOR69EC-21-54	WBOR69EC	69EC2154	0	SILVER LABEL WAIST HIGH WADERS XL						179.00	94.51	0.00	2		0	20
WBOR69EC-21-55	WBOR69EC	69EC2155	0	SILVER LABEL WAIST HIGH WADERS XXL						179.00	94.51	0.00	2		0	20
WBOR69EC-21-56	WBOR69EC	69EC2156	0	SILVER LABEL WAIST HIGH WADERS ML						179.00	94.51	0.00	2		0	20
WBOR69EC-21-57	WBOR69EC	69EC2157	0	SILVER LABEL WAIST HIGH WADERS LS						179.00	94.51	0.00	2		0	20
WBOR69EC-21-60	WBOR69EC	69EC2160	0	SILVER LABEL WAIST HIGH WADERS LL						179.00	94.51	0.00	2		0	20
WBOR69EC-21-62	WBOR69EC	69EC2162	0	SILVER LABEL WAIST HIGH WADERS MS						179.00	94.51	0.00	2		0	20
WBOR861K-51-08	WBOR861K	861K5108	0	PRO GUIDE III SF WADERS S8-9						349.00	184.27	0.00	2		0	20
WBOR861K-52-09	WBOR861K	861K5209	0	PRO GUIDE III SF WADERS M9-10						349.00	184.27	0.00	2		0	20
WBOR861K-52-11	WBOR861K	861K5211	0	PRO GUIDE III SF WADERS M11-12						349.00	184.27	0.00	2		0	20
WBOR861K-53-10	WBOR861K	861K5310	0	PRO GUIDE III SF WADERS L10-11						349.00	184.27	0.00	2		0	20
WBOR861K-53-11	WBOR861K	861K5311	0	PRO GUIDE III SF WADERS L11-12						349.00	184.27	0.00	2		0	20
WBOR861K-53-12	WBOR861K	861K5312	0	PRO GUIDE III SF WADERS L12-13						349.00	184.27	0.00	2		0	20
WBOR861K-54-11	WBOR861K	861K5411	0	PRO GUIDE III SF WADERS XL11-12						349.00	184.27	0.00	2		0	20
WBOR861K-54-13	WBOR861K	861K5413	0	PRO GUIDE III SF WADERS XL13-14						349.00	184.27	0.00	2		0	20
WBOR861K-55-13	WBOR861K	861K5513	0	PRO GUIDE III SF WADERS XXL13-14						349.00	184.27	0.00	2		0	20
WBOR861K-56-10	WBOR861K	861K5610	0	PRO GUIDE III SF WADERS ML10-11						349.00	184.27	0.00	2		0	20
WBOR861K-56-12	WBOR861K	861K5612	0	PRO GUIDE III SF WADERS ML12-13						349.00	184.27	0.00	2		0	20
WBOR861K-57-09	WBOR861K	861K5709	0	PRO GUIDE III SF WADERS LS9-10						349.00	184.27	0.00	2		0	20
WBOR861K-57-11	WBOR861K	861K5711	0	PRO GUIDE III SF WADERS LS11-12						349.00	184.27	0.00	2		0	20
WBOR861K-59-12	WBOR861K	861K5912	0	PRO GUIDE III SF WADERS XXLS12-13						349.00	184.27	0.00	2		0	20
WBOR861K-60-11	WBOR861K	861K6011	0	PRO GUIDE III SF WADERS LL11-12						349.00	184.27	0.00	2		0	20
WBOR861K-60-13	WBOR861K	861K6013	0	PRO GUIDE III SF WADERS LL13-14						349.00	184.27	0.00	2		0	20
WBOR861K-61-11	WBOR861K	861K6111	0	PRO GUIDE III SF WADERS XLS11-12						349.00	184.27	0.00	2		0	20
WBOR861K-62-09	WBOR861K	861K6209	0	PRO GUIDE III SF WADERS MS9-10						349.00	184.27	0.00	2		0	20
WBOR861K-63-13	WBOR861K	861K6313	0	PRO GUIDE III SF WADERS XLL13-14						349.00	184.27	0.00	2		0	20
WBOR89R7-51-08	WBOR89R7	89R75108	0	TAILWATERS XT STOCKINGFOOT S8-9						298.00	157.34	0.00	2		0	20
WBOR89R7-52-09	WBOR89R7	89R75209	0	TAILWATERS XT STOCKINGFOOT M9-10						298.00	157.34	0.00	2		0	20
WBOR89R7-52-11	WBOR89R7	89R75211	0	TAILWATERS XT STOCKINGFOOT M11-12						298.00	157.34	0.00	2		0	20
WBOR89R7-53-10	WBOR89R7	89R75310	0	TAILWATERS XT STOCKINGFOOT L10-11						298.00	157.34	0.00	2		0	20
WBOR89R7-53-12	WBOR89R7	89R75312	0	TAILWATERS XT STOCKINGFOOT L12-13						298.00	157.34	0.00	2		0	20
WBOR89R7-54-11	WBOR89R7	89R75411	0	TAILWATERS XT STOCKINGFOOT XL11-12						298.00	157.34	0.00	2		0	20
WBOR89R7-54-13	WBOR89R7	89R75413	0	TAILWATERS XT STOCKINGFOOT XL13-14						298.00	157.34	0.00	2		0	20
WBOR89R7-55-13	WBOR89R7	89R75513	0	TAILWATERS XT STOCKINGFOOT XXL13-14						298.00	157.34	0.00	2		0	20
WBOR89R7-56-10	WBOR89R7	89R75610	0	TAILWATERS XT STOCKINGFOOT ML10-11						298.00	157.34	0.00	2		0	20
WBOR89R7-56-12	WBOR89R7	89R75612	0	TAILWATERS XT STOCKINGFOOT ML12-13						298.00	157.34	0.00	2		0	20
WBOR89R7-57-09	WBOR89R7	89R75709	0	TAILWATERS XT STOCKINGFOOT LS9-10						298.00	157.34	0.00	2		0	20
WBOR89R7-57-11	WBOR89R7	89R75711	0	TAILWATERS XT STOCKINGFOOT LS11-12						298.00	157.34	0.00	2		0	20
WBOR89R7-59-12	WBOR89R7	89R75912	0	TAILWATERS XT STOCKINGFOOT XXLS12-13						298.00	157.34	0.00	2		0	20
WBOR89R7-60-11	WBOR89R7	89R76011	0	TAILWATERS XT STOCKINGFOOT LL11-12						298.00	157.34	0.00	2		0	20
WBOR89R7-60-13	WBOR89R7	89R76013	0	TAILWATERS XT STOCKINGFOOT LL13-14						298.00	157.34	0.00	2		0	20
WBOR89R7-61-11	WBOR89R7	89R76111	0	TAILWATERS XT STOCKINGFOOT XLS11-12						298.00	157.34	0.00	2		0	20
WBOR89R7-62-09	WBOR89R7	89R76209	0	TAILWATERS XT STOCKINGFOOT MS9-10						298.00	157.34	0.00	2		0	20
WBOR89R7-63-13	WBOR89R7	89R76313	0	TAILWATERS XT STOCKINGFOOT XLL13-14						298.00	157.34	0.00	2		0	20
WBOR96GG-01-51	WBOR96GG	96GG0151	0	CLEARWATER ENDURA SF WADER MEN TANS						129.00	68.11	0.00	2		0	20
WBOR96GG-01-52	WBOR96GG	96GG0152	0	CLEARWATER ENDURA SF WADER MEN TANM						129.00	68.11	0.00	2		0	20
WBOR96GG-01-53	WBOR96GG	96GG0153	0	CLEARWATER ENDURA SF WADER MEN TANL						129.00	68.11	0.00	2		0	20
WBOR96GG-01-54	WBOR96GG	96GG0154	0	CLEARWATER ENDURA SF WADER MEN TANXL						129.00	68.11	0.00	2		0	20
WBOR96GG-01-55	WBOR96GG	96GG0155	0	CLEARWATER ENDURA SF WADER MEN TANXXL						129.00	68.11	0.00	2		0	20
WBOR96GG-01-56	WBOR96GG	96GG0156	0	CLEARWATER ENDURA SF WADER MEN TANML						129.00	68.11	0.00	2		0	20
WBOR96GG-01-57	WBOR96GG	96GG0157	0	CLEARWATER ENDURA SF WADER MEN TANLS						129.00	68.11	0.00	2		0	20
WBOR96GG-01-59	WBOR96GG	96GG0159	0	CLEARWATER ENDURA SF WADER MEN TANXXLS						129.00	68.11	0.00	2		0	20
WBOR96GG-01-60	WBOR96GG	96GG0160	0	CLEARWATER ENDURA SF WADER MEN TANLL						129.00	68.11	0.00	2		0	20
WBOR96GG-01-61	WBOR96GG	96GG0161	0	CLEARWATER ENDURA SF WADER MEN TANXLS						129.00	68.11	0.00	2		0	20
WBOR96GG-01-62	WBOR96GG	96GG0162	0	CLEARWATER ENDURA SF WADER MEN TANMS						129.00	68.11	0.00	2		0	20
WBOR96GG-01-63	WBOR96GG	96GG0163	0	CLEARWATER ENDURA SF WADER MEN TANXLL						129.00	68.11	0.00	2		0	20
WBOR97E6-01-50	WBOR97E6	97E60150	0	CLEARWATER ENDURA SF WADER WMS TANS/PETITE						129.00	68.11	0.00	2		0	20
WBOR97E6-01-51	WBOR97E6	97E60151	0	CLEARWATER ENDURA SF WADER WMS TANS/REGULAR						129.00	68.11	0.00	2		0	20
WBOR97E6-01-52	WBOR97E6	97E60152	0	CLEARWATER ENDURA SF WADER WMS TANM/REGULAR						129.00	68.11	0.00	2		0	20
WBOR97E6-01-53	WBOR97E6	97E60153	0	CLEARWATER ENDURA SF WADER WMS TANL/REGULAR						129.00	68.11	0.00	2		0	20
WBOR97E6-01-54	WBOR97E6	97E60154	0	CLEARWATER ENDURA SF WADER WMS TANXL/REGULAR						129.00	68.11	0.00	2		0	20
WBOR97E6-01-56	WBOR97E6	97E60156	0	CLEARWATER ENDURA SF WADER WMS TANM/TALL						129.00	68.11	0.00	2		0	20
WBOR97E6-01-57	WBOR97E6	97E60157	0	CLEARWATER ENDURA SF WADER WMS TANL/PETITE						129.00	68.11	0.00	2		0	20
WBOR97E6-01-60	WBOR97E6	97E60160	0	CLEARWATER ENDURA SF WADER WMS TANL/TALL						129.00	68.11	0.00	2		0	20
WBOR97E6-01-62	WBOR97E6	97E60162	0	CLEARWATER ENDURA SF WADER WMS TANM/PETITE						129.00	68.11	0.00	2		0	20
WBROCIM-1-R-GREY	WBROCIM	CIM1R GREY	16583	CIMARRON 1 REEL - SLATE GREY						150.00	82.50	0.00	2		818288002391	0
WBROCIM-1-S-GREY	WBROCIM	CIM1S GREY	0	CIMARRON 1 SPOOL - SLATE GREY						78.00	42.90	0.00	2		818288002407	20
WBROCIM-2-R-GREY	WBROCIM	CIM2R GREY	0	CIMARRON 2 REEL - SLATE GREY						155.00	85.25	0.00	2		818288002414	20
WBROCIM-2-S-GREY	WBROCIM	CIM2S GREY	0	CIMARRON 2 SPOOL - SLATE GREY						82.00	45.10	0.00	2		818288002421	19
WBROCIM-3-R-GREY	WBROCIM	CIM3R GREY	0	CIMARRON 3 REEL - SLATE GREY						160.00	88.00	0.00	2		818288002438	20
WBROCIM-3-S-GREY	WBROCIM	CIM3S GREY	0	CIMARRON 3 SPOOL - SLATE GREY						86.00	47.30	0.00	2		818288002445	20
WBROCIM-4-R-GREY	WBROCIM	CIM4R GREY	0	CIMARRON 4 REEL - SLATE GREY						165.00	90.75	0.00	2		818288002452	20
WBROCIM-4-S-GREY	WBROCIM	CIM4S GREY	0	CIMARRON 4 SPOOL - SLATE GREY						90.00	49.50	0.00	2		818288002469	20
WBROCIM-5-R-GREY	WBROCIM	CIM5R GREY	0	CIMARRON 5 REEL - SLATE GREY						190.00	104.50	0.00	2		818288002476	20
WBROCIM-5-S-GREY	WBROCIM	CIM5S GREY	0	CIMARRON 5 SPOOL - SLATE GREY						110.00	60.50	0.00	2		818288002483	20
WBROCLA-1.5-R-BLACK	WBROCLA	CLA1.5R	1411	CLA 1.5 REEL - BLACK						175.00	96.25	0.00	2		818288002797	1
WBROCLA-1.5-R-COPPER	WBROCLA	CLA1.5R COPPER	1412	CLA 1.5 REEL - COPPER						175.00	96.25	0.00	2		818288004456	0
WBROCLA-1.5-R-GREY	WBROCLA	CLA1.5R GREY	1413	CLA 1.5 REEL - SLATE GREY						175.00	96.25	0.00	2		818288002834	1
WBROCLA-1.5-S-BLACK	WBROCLA	CLA1.5S	1414	CLA 1.5 SPOOL - BLACK						92.00	50.60	0.00	2		818288002872	0
WBROCLA-1.5-S-COPPER	WBROCLA	CLA1.5S COPPER	1415	CLA 1.5 SPOOL - COPPER						92.00	50.60	0.00	2		818288004494	0
WBROCLA-1.5-S-GREY	WBROCLA	CLA1.5S GREY	16586	CLA 1.5 SPOOL - SLATE GREY						92.00	50.60	0.00	2		818288002919	0
WBROCLA-1-R-BLACK	WBROCLA	CLA1R	1417	CLA 1 REEL - BLACK						165.00	90.75	0.00	2		818288002780	1
WBROCLA-1-R-COPPER	WBROCLA	CLA1R COPPER	1418	CLA 1 REEL - COPPER						165.00	90.75	0.00	2		818288004449	0
WBROCLA-1-R-GREY	WBROCLA	CLA1R GREY	1419	CLA 1 REEL - SLATE GREY						165.00	90.75	0.00	2		818288002827	0
WBROCLA-1-S-BLACK	WBROCLA	CLA1S	1420	CLA 1 SPOOL - BLACK						86.00	47.30	0.00	2		818288002865	1
WBROCLA-1-S-COPPER	WBROCLA	CLA1S COPPER	1421	CLA 1 SPOOL - COPPER						86.00	47.30	0.00	2		818288004487	0
WBROCLA-1-S-GREY	WBROCLA	CLA1S GREY	1416	CLA 1 SPOOL - SLATE GREY						86.00	47.30	0.00	2		818288002902	0
WBROCLA-2-R-BLACK	WBROCLA	CLA2R	1423	CLA 2 REEL - BLACK						185.00	101.75	0.00	2		818288002803	1
WBROCLA-2-R-COPPER	WBROCLA	CLA2R COPPER	1424	CLA 2 REEL - COPPER						185.00	101.75	0.00	2		818288004463	0
WBROCLA-2-R-GREY	WBROCLA	CLA2R GREY	1425	CLA 2 REEL - SLATE GREY						185.00	101.75	0.00	2		818288002841	1
WBROCLA-2-BLACK	WBROCLA	CLA2S	1426	CLA 2 SPOOL - BLACK						96.00	52.80	0.00	2		818288002889	0
WBROCLA-2-S-COPPER	WBROCLA	CLA2S COPPER	1427	CLA 2 SPOOL - COPPER						96.00	52.80	0.00	2		818288004500	0
WBROCLA-2-S-GREY	WBROCLA	CLA2S GREY	1428	CLA 2 SPOOL - SLATE GREY						96.00	52.80	0.00	2		818288002926	0
WBROCLA-3-R-BLACK	WBROCLA	CLA3R	1429	CLA 3 REEL - BLACK						195.00	107.25	0.00	2		818288002810	1
WBROCLA-3-R-COPPER	WBROCLA	CLA3R COPPER	1430	CLA 3 REEL - COPPER						195.00	107.25	0.00	2		818288004470	0
WBROCLA-3-R-GREY	WBROCLA	CLA3R GREY	1431	CLA 3 REEL - SLATE GREY						195.00	107.25	0.00	2		818288002858	0
WBROCLA-3-S-BLACK	WBROCLA	CLA3S	1432	CLA 3 SPOOL - BLACK						100.00	55.00	0.00	2		818288002896	1
